MSSubClass,LotFrontage,LotArea,Street,Alley,LotShape,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscVal,MoSold,YrSold,TotalSF,MSZoning_C (all),MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,LandContour_Bnk,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_Corner,LotConfig_CulDSac,LotConfig_FR2,LotConfig_FR3,LotConfig_Inside,Neighborhood_Blmngtn,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition1_Artery,Condition1_Feedr,Condition1_Norm,Condition1_PosA,Condition1_PosN,Condition1_RRAe,Condition1_RRAn,Condition1_RRNe,Condition1_RRNn,Condition2_Artery,Condition2_Feedr,Condition2_Norm,Condition2_PosA,Condition2_PosN,Condition2_RRAe,Condition2_RRAn,Condition2_RRNn,BldgType_1Fam,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,HouseStyle_1.5Fin,HouseStyle_1.5Unf,HouseStyle_1Story,HouseStyle_2.5Fin,HouseStyle_2.5Unf,HouseStyle_2Story,HouseStyle_SFoyer,HouseStyle_SLvl,RoofStyle_Flat,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,RoofMatl_CompShg,RoofMatl_Membran,RoofMatl_Metal,RoofMatl_Roll,RoofMatl_Tar&Grv,RoofMatl_WdShake,RoofMatl_WdShngl,Exterior1st_AsbShng,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing,Exterior2nd_AsbShng,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,MasVnrType_BrkCmn,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Stone,Foundation_BrkTil,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_Floor,Heating_GasA,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Electrical_FuseA,Electrical_FuseF,Electrical_FuseP,Electrical_Mix,Electrical_SBrkr,GarageType_2Types,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,MiscFeature_Gar2,MiscFeature_None,MiscFeature_Othr,MiscFeature_Shed,MiscFeature_TenC,SaleType_COD,SaleType_CWD,SaleType_Con,SaleType_ConLD,SaleType_ConLI,SaleType_ConLw,SaleType_New,SaleType_Oth,SaleType_WD,SaleCondition_Abnorml,SaleCondition_AdjLand,SaleCondition_Alloca,SaleCondition_Family,SaleCondition_Normal,SaleCondition_Partial
10,5.7737732204907655,20.059585664609934,1,1,3,0,2.055641538058108,4,14.168747656702982,14.168747656702982,0.0,3,4,2,4,3,5,10.051191784599274,6,0.0,7.698683331012785,10.843518696025114,2,1,10.843518696025114,10.950898606258738,0.0,12.819897354444059,0.0,0.0,0.7304631471189666,0.7304631471189666,1.5409627556327752,0.7304631471189666,3,2.2596737867230705,6,0.0,3,14.171884182186483,3,1.1943176378757767,10.634887347225343,5,5,2,4.003419248109409,0.0,0.0,0.0,0.0,0.0,3,1,0.0,5,4,14.019855631475933,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
9,5.914940018959451,20.085916852194934,1,1,0,1,2.055641538058108,4,14.134068032227582,14.134068032227582,0.0,3,4,4,4,0,1,10.147931683722206,6,0.0,9.641351296142753,11.718228468762483,4,1,11.718228468762483,10.805463148214445,0.0,13.26061219071665,0.0,0.0,1.1943176378757767,0.0,2.055641538058108,0.7304631471189666,3,2.6025944687727294,6,0.0,3,14.134068032227582,0,0.7304631471189666,8.823108115244976,5,5,2,8.922310255016459,0.0,8.864879392672357,0.0,0.0,0.0,3,4,0.0,6,4,14.683554687347783,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.1236810031695965,19.831018902999897,1,1,3,1,2.6025944687727294,4,14.173451442269636,14.175018034740056,0.0,2,2,2,1,1,2,12.970174092588287,3,8.897843946804546,5.494161288893169,13.64310931837992,0,1,13.86121903592321,0.0,0.0,13.86121903592321,0.7304631471189666,0.7304631471189666,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,2,2.2596737867230705,6,1.1943176378757767,5,14.173451442269636,3,1.1943176378757767,10.179489042314811,5,5,2,7.1690048896756915,5.80273872401839,8.335516734766312,0.0,0.0,0.0,3,1,0.0,4,4,15.9902998119973,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,6.07328940298831,20.927008248904578,1,1,3,0,2.2596737867230705,4,14.171884182186483,14.173451442269636,0.0,2,2,2,4,2,2,11.963790507898489,6,0.0,8.190318298434116,12.52811325381343,0,1,12.52811325381343,10.930535303772125,0.0,13.850963345323251,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,2,2.440268378362637,6,0.7304631471189666,1,14.171884182186483,0,1.1943176378757767,10.809714792833018,5,5,2,7.6465380079030645,9.118180873967548,0.0,0.0,0.0,0.0,3,4,0.0,5,4,15.432812746610702,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.07328940298831,20.94199330439917,1,1,0,0,2.2596737867230705,4,14.11342049157323,14.11342049157323,0.0,3,4,1,0,3,5,10.580430421256926,6,0.0,9.163203154449782,11.775113743156055,4,1,11.775113743156055,0.0,0.0,11.775113743156055,0.0,0.0,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,3,2.055641538058108,6,0.0,3,14.11342049157323,3,0.7304631471189666,10.282327831094337,5,5,2,0.0,0.0,0.0,0.0,0.0,0.0,3,4,0.0,1,3,13.794031435686074,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,6.337529394588084,19.953155697901853,1,1,3,0,2.2596737867230705,4,14.141978564871918,14.141978564871918,9.951171656935063,3,4,4,4,3,3,11.653830173770823,6,0.0,10.697216822316497,13.168530695513619,4,1,13.168530695513619,0.0,0.0,13.168530695513619,0.7304631471189666,0.0,1.1943176378757767,0.0,1.8203341036428238,0.7304631471189666,3,2.440268378362637,6,0.7304631471189666,2,14.141978564871918,2,1.1943176378757767,10.410943347638753,5,5,2,6.221213632878419,3.9325102940665544,0.0,0.0,0.0,0.0,3,4,0.0,8,3,15.34071235690138,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,6.404586972566442,19.94492847533425,1,1,0,0,2.2596737867230705,4,14.178149219316415,14.178149219316415,0.0,3,4,2,4,3,0,11.663571962214577,6,0.0,6.615044151314694,11.966746394225636,0,1,11.966746394225636,11.003227684290522,0.0,13.511985193114294,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,3,2.440268378362637,6,0.7304631471189666,5,14.178149219316415,0,1.1943176378757767,10.11603509640564,5,5,2,8.622253717854797,4.492017742920502,0.0,0.0,0.0,0.0,3,4,0.0,9,3,14.960113956304436,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,5.80273872401839,20.538562320454812,1,1,0,0,2.6025944687727294,4,14.187526814497952,14.187526814497952,7.9678374640434715,2,4,2,4,1,2,11.673284500279395,6,0.0,7.59329340870847,12.14782183369282,0,1,12.14782183369282,12.822189127578136,0.0,14.60067243752829,0.0,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,0.7304631471189666,2,2.750250297485029,6,0.7304631471189666,2,14.187526814497952,0,1.5409627556327752,10.876956792114836,5,5,2,7.020909424392293,5.210789042972047,0.0,0.0,0.0,0.0,3,4,0.0,10,3,15.799434743649465,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13,5.684506656824126,19.189157677365337,1,1,3,0,2.440268378362637,4,14.176583960216393,14.178149219316415,4.597156711708115,3,4,2,4,3,2,8.897843946804546,6,0.0,6.65495044352145,9.616086912297321,2,1,12.004933207381988,11.031045151827067,0.0,13.549411288205036,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,3,2.440268378362637,6,0.7304631471189666,5,14.176583960216393,0,1.1943176378757767,9.65390077895301,5,5,2,5.285266416806648,6.02174235239564,0.0,0.0,0.0,0.0,3,4,10.221051196470764,8,3,14.201548558057508,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,4.3809460334448715,18.64847679457522,1,1,0,0,2.6025944687727294,4,14.189087426187385,14.19064737641105,0.0,2,4,0,4,0,2,14.127727309259253,6,0.0,8.539411368803783,14.494426453497725,0,1,14.920533996856962,0.0,0.0,14.920533996856962,0.7304631471189666,0.0,1.1943176378757767,0.0,0.7304631471189666,0.7304631471189666,2,2.6025944687727294,6,0.7304631471189666,2,14.189087426187385,0,1.1943176378757767,10.580430421256926,5,5,2,7.8971902791299975,5.59142712460611,0.0,0.0,0.0,0.0,3,4,0.0,2,3,17.05535417604843,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,5.7146689026506605,18.691977035203998,1,1,0,0,2.6025944687727294,4,14.179713812657004,14.179713812657004,0.0,3,4,2,4,0,2,9.329379793154162,6,0.0,12.335431399519656,13.135198556618896,0,1,13.258591953864961,0.0,0.0,13.258591953864961,0.7304631471189666,0.0,1.1943176378757767,0.0,1.1943176378757767,0.7304631471189666,3,2.055641538058108,6,0.0,3,14.179713812657004,0,1.1943176378757767,10.246736153405903,5,5,2,7.724358962810533,5.093856518007759,0.0,0.0,0.0,0.0,3,4,0.0,9,3,15.372796671742348,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,5.59142712460611,19.00689615768181,1,1,0,0,2.6025944687727294,4,14.175018034740056,14.176583960216393,0.0,2,4,2,4,3,2,11.300075138807955,6,0.0,11.660327958903798,13.472259776419028,0,1,13.741484514388235,0.0,0.0,13.741484514388235,0.7304631471189666,0.0,1.1943176378757767,0.0,1.1943176378757767,0.7304631471189666,2,2.2596737867230705,6,0.0,3,14.175018034740056,2,1.1943176378757767,10.410943347638753,5,5,2,5.42678077191518,5.357203202420049,0.0,0.0,0.0,0.0,3,4,0.0,11,3,15.830026508392757,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
13,5.59142712460611,19.42445050679044,1,1,0,0,2.440268378362637,4,14.179713812657004,14.179713812657004,0.0,2,4,2,4,3,2,7.9794261170782095,6,0.0,8.047888977723783,9.616086912297321,2,1,11.336189720426251,10.872796741441668,0.0,13.059017169586484,0.0,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,3,2.440268378362637,6,0.7304631471189666,5,14.179713812657004,0,1.1943176378757767,9.69122459677165,5,5,2,8.6582707430638,0.0,0.0,0.0,0.0,0.0,3,4,0.0,4,3,13.797507501077842,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,5.684506656824126,18.7533959357533,1,1,3,0,2.2596737867230705,4,14.179713812657004,14.18127774085417,0.0,2,4,2,4,3,2,10.147931683722206,6,0.0,10.147931683722206,11.987363555250518,2,1,11.987363555250518,11.085948006884667,0.0,13.564272438039618,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,3,2.440268378362637,6,0.7304631471189666,5,14.179713812657004,0,1.1943176378757767,9.951171656935063,5,5,2,0.0,6.314734756825907,0.0,0.0,0.0,0.0,3,4,0.0,1,3,15.004313192714436,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,5.80273872401839,19.37152059429374,1,1,0,0,2.2596737867230705,4,14.173451442269636,14.175018034740056,0.0,3,4,2,4,3,2,10.74097393831022,6,0.0,6.789529331141852,11.174108886889837,2,1,11.174108886889837,11.537948127044713,0.0,13.334557535481979,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,2,2.440268378362637,6,0.7304631471189666,5,14.173451442269636,0,1.1943176378757767,9.770475803559007,5,5,2,0.0,5.210789042972047,0.0,0.0,0.0,0.0,3,4,0.0,9,3,14.515918362197791,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
5,5.62289923231481,18.624474560462343,1,1,3,0,2.2596737867230705,4,14.171884182186483,14.171884182186483,5.172534928709971,3,4,2,4,3,6,0.0,6,0.0,12.599768369251953,12.599768369251953,0,1,12.621702304928414,0.0,0.0,12.621702304928414,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,2,2.2596737867230705,6,0.7304631471189666,5,14.171884182186483,3,1.1943176378757767,9.894095929689868,5,5,2,0.0,3.9325102940665544,0.0,0.0,0.0,0.0,3,4,0.0,2,3,14.721617406722656,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,6.337529394588084,20.57578940195915,1,1,3,0,2.055641538058108,5,14.146716717260457,14.146716717260457,7.579804517371833,3,4,2,4,3,0,9.715841640087826,6,0.0,11.230302320980883,12.452356717727342,0,1,11.969699625821692,12.091404736594225,0.0,14.078211392935243,0.7304631471189666,0.0,1.1943176378757767,0.7304631471189666,1.5409627556327752,0.7304631471189666,3,2.2596737867230705,6,0.7304631471189666,5,14.146716717260457,3,1.1943176378757767,10.594136149792712,5,5,1,0.0,7.824546029563345,0.0,0.0,8.103593650252291,0.0,3,4,0.0,9,3,15.551235841184877,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
10,6.221213632878419,21.018429667629075,1,1,0,0,2.440268378362637,5,14.1482947440103,14.1482947440103,8.6582707430638,3,4,2,4,3,6,0.0,6,0.0,11.614566638515486,11.614566638515486,4,1,12.53310388117856,11.818680333426093,0.0,14.260170256935364,0.0,0.0,1.1943176378757767,0.7304631471189666,1.8203341036428238,0.7304631471189666,2,2.6025944687727294,6,0.7304631471189666,5,14.1482947440103,2,1.1943176378757767,10.415781884252072,5,5,2,8.013883697367245,8.013883697367245,0.0,0.0,0.0,0.0,3,4,0.0,7,3,15.356787622624228,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
5,6.221213632878419,20.229835515150363,1,1,3,0,2.2596737867230705,5,14.1482947440103,14.160894616295455,6.674652276188349,3,4,4,4,3,3,9.479667947450253,6,0.0,12.30088091103977,13.15398695655464,4,1,13.628572889655803,0.0,0.0,13.628572889655803,0.0,0.0,1.1943176378757767,0.0,1.5409627556327752,0.7304631471189666,3,2.440268378362637,6,0.7304631471189666,5,14.1482947440103,2,1.1943176378757767,10.189934126006927,5,5,2,8.622253717854797,5.5270737381589985,0.0,0.0,0.0,0.0,3,4,0.0,10,3,15.59675835805115,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
